Y-M-D,H-M-S,Roll_hand,Pitch_hand,Yaw_hand,Acc_x_hand,Acc_y_hand,Acc_z_hand,Roll_head,Pitch_head,Yaw_head,Acc_x_head,Acc_y_head,Acc_z_head
2022-11-14,02:38:39.712686,112.82,72.46,-55.33,0.0,0.0,0.0,-85.2,17.44,162.53,-0.8,-1.0999999999999999,-0.8
2022-11-14,02:38:39.995199,113.99,71.53,-53.69,-0.2,-0.1,0.0,-85.54,17.48,162.33,-3.3000000000000003,-2.3,-0.8
2022-11-14,02:38:39.998772,114.04,71.14,-52.82,-3.1,-1.3,0.2,-86.03,17.8,162.01,0.0,0.0,0.0
2022-11-14,02:38:40.012723,113.72,71.09,-53.21,-4.8,-2.8000000000000003,1.2,-86.47,18.13,161.75,0.2,0.3,-0.2
2022-11-14,02:38:40.112604,113.44,70.72,-53.69,0.0,0.0,0.0,-86.88,18.21,161.42,0.0,0.0,0.0
2022-11-14,02:38:40.212646,113.47,70.28,-53.94,0.0,0.0,0.0,-87.07,18.12,161.17,0.0,0.0,0.0
2022-11-14,02:38:40.312600,113.71,70.05,-53.89,0.0,0.0,0.0,-87.35,18.15,160.72,0.0,0.0,0.0
2022-11-14,02:38:40.635966,113.98,69.92,-53.93,-0.1,-0.7000000000000001,0.0,-87.9,18.26,160.01,0.0,0.0,0.0
2022-11-14,02:38:40.640893,114.18,69.79,-53.9,0.0,-1.7000000000000002,0.3,-88.48,18.4,159.45,0.0,0.0,0.0
2022-11-14,02:38:40.644874,114.24,68.35,-54.19,3.2,-7.199999999999999,0.6,-88.91,18.66,158.95,-0.6,-0.2,-0.5
2022-11-14,02:38:40.712682,114.86,64.38,-53.14,9.5,-14.7,-4.6,-90.59,20.01,157.93,-8.1,-5.2,-4.5
2022-11-14,02:38:40.812684,115.56,59.38,-52.07,15.0,-13.0,-9.5,-94.09,22.41,156.48,-26.3,-16.7,-15.2
2022-11-14,02:38:40.912692,117.39,54.52,-51.01,17.5,-3.2,-14.000000000000002,-102.29,26.29,150.63,-43.5,-26.200000000000003,-37.2
2022-11-14,02:38:41.194332,119.47,50.85,-48.87,13.600000000000001,12.4,-16.400000000000002,-114.59,29.25,142.43,-40.300000000000004,-27.500000000000004,-49.8
2022-11-14,02:38:41.198047,122.09,48.71,-49.66,-1.6,17.299999999999997,-10.9,-125.58,30.68,135.45,-34.4,-23.599999999999998,-55.1
2022-11-14,02:38:41.212692,126.32,46.77,-55.26,-7.6,11.1,0.7000000000000001,-132.71,29.58,130.12,-22.5,-10.6,-44.800000000000004
2022-11-14,02:38:41.312686,126.8,47.76,-59.12,-11.200000000000001,-1.6,10.299999999999999,-134.76,29.33,129.42,1.9,6.9,1.9
2022-11-14,02:38:41.412695,126.62,52.47,-58.08,-20.200000000000003,-10.4,18.3,-129.55,30.06,136.01,28.4,23.3,53.300000000000004
2022-11-14,02:38:41.512699,125.4,58.07,-56.7,-25.3,-10.299999999999999,25.900000000000002,-118.18,29.93,147.14,47.199999999999996,38.7,75.2
2022-11-14,02:38:41.836155,121.61,63.48,-56.59,0.0,0.0,0.0,-104.39,27.08,159.52,57.99999999999999,48.4,68.7
2022-11-14,02:38:41.841013,115.51,68.57,-57.29,3.9,1.9,-2.9000000000000004,-92.01,22.28,170.56,56.99999999999999,49.1,47.699999999999996
2022-11-14,02:38:41.844946,110.45,72.2,-57.24,10.4,-0.1,-7.1,-84.0,17.43,177.68,43.7,41.9,25.8
2022-11-14,02:38:41.912705,107.17,72.51,-57.57,15.1,-6.6000000000000005,-12.7,-79.77,13.58,-178.39,26.700000000000003,32.0,15.2
2022-11-14,02:38:42.012692,103.65,71.01,-58.46,13.600000000000001,-10.2,-13.3,-77.22,11.05,-175.72,10.8,22.5,10.5
2022-11-14,02:38:42.112685,101.83,68.65,-57.88,11.799999999999999,-9.3,-16.7,-75.87,9.8,-174.68,-3.4000000000000004,14.6,8.9
2022-11-14,02:38:42.395117,102.38,66.67,-57.1,9.4,-2.7,-18.4,-75.34,9.97,-174.76,-12.8,9.4,8.5
2022-11-14,02:38:42.398649,103.12,66.03,-55.76,4.1000000000000005,3.6999999999999997,-19.900000000000002,-75.5,10.72,-175.04,0.0,0.0,0.0
2022-11-14,02:38:42.412706,103.32,66.66,-55.93,-2.5,3.1,-19.400000000000002,-76.01,11.53,-175.53,0.8,0.7000000000000001,0.4
2022-11-14,02:38:42.512647,102.58,67.28,-56.94,0.0,0.7000000000000001,-0.2,-76.22,12.19,-175.72,0.0,0.0,0.0
2022-11-14,02:38:42.612566,102.89,68.2,-57.39,0.0,0.0,0.0,-76.45,12.68,-175.98,0.0,0.0,0.0
2022-11-14,02:38:42.712649,103.76,68.33,-57.96,0.6,-4.1000000000000005,1.2,-76.62,12.95,-176.47,0.0,0.0,0.0
2022-11-14,02:38:43.034967,103.78,67.91,-58.19,0.0,0.0,0.0,-76.77,13.13,-176.9,0.0,0.0,0.0
2022-11-14,02:38:43.040012,103.93,67.84,-57.95,0.0,0.0,0.0,-77.1,13.34,-177.4,0.0,0.0,0.0
2022-11-14,02:38:43.043924,104.05,67.83,-58.1,-2.0,-0.3,1.0,-77.24,13.4,-177.62,1.5,1.9,0.6
2022-11-14,02:38:43.112691,103.59,67.96,-58.39,-3.4000000000000004,-2.4,4.5,-76.07,12.07,-177.23,7.6,8.200000000000001,3.6999999999999997
2022-11-14,02:38:43.212676,101.5,68.62,-59.08,-5.800000000000001,-2.9000000000000004,10.7,-72.68,7.79,-176.63,17.299999999999997,13.900000000000002,2.5
2022-11-14,02:38:43.312652,96.86,70.17,-60.44,-7.6,-6.0,13.200000000000001,-68.93,2.76,-175.66,23.5,17.5,-1.0
2022-11-14,02:38:43.595728,91.34,71.96,-61.67,-4.5,-8.200000000000001,13.5,-65.75,-1.6,-174.16,26.3,20.8,-4.3999999999999995
2022-11-14,02:38:43.599221,86.26,72.64,-62.35,-0.8,-9.8,10.9,-61.53,-7.13,-172.59,25.3,25.1,-6.800000000000001
2022-11-14,02:38:43.612650,83.61,72.31,-62.19,2.4,-9.8,8.200000000000001,-56.93,-13.4,-170.83,15.2,20.9,-9.9
2022-11-14,02:38:43.712608,82.41,71.42,-60.7,2.1999999999999997,-8.9,3.8,-54.57,-17.38,-169.79,-1.0,11.700000000000001,-7.3
2022-11-14,02:38:43.812662,83.62,70.38,-59.33,-0.2,-4.9,-0.7000000000000001,-53.68,-18.61,-169.61,-17.9,1.6,-0.4
2022-11-14,02:38:43.912655,86.86,69.26,-57.61,-2.8000000000000003,-0.1,-3.8,-54.37,-16.56,-169.95,-36.4,-9.4,7.6
2022-11-14,02:38:44.235380,90.99,68.52,-56.56,-4.7,3.5000000000000004,-6.1,-56.2,-11.0,-171.66,-51.9,-18.9,10.5
2022-11-14,02:38:44.240646,94.61,68.02,-57.1,-7.7,2.6,-4.3999999999999995,-58.93,-3.93,-173.93,-59.699999999999996,-22.1,8.1
2022-11-14,02:38:44.244385,97.44,67.65,-57.92,0.0,0.0,0.0,-62.68,3.15,-176.47,-58.9,-23.0,1.0999999999999999
2022-11-14,02:38:44.312642,100.1,67.57,-58.09,1.0,-1.3,2.1999999999999997,-67.43,8.59,-178.9,-54.800000000000004,-20.5,-3.9
2022-11-14,02:38:44.412657,101.95,67.35,-58.03,1.9,-3.5999999999999996,4.3,-71.47,12.28,178.48,-51.300000000000004,-17.9,-6.0
2022-11-14,02:38:44.512666,103.11,67.3,-57.81,0.0,0.0,0.0,-74.67,14.29,176.31,-47.0,-14.899999999999999,-5.8999999999999995
2022-11-14,02:38:44.794294,103.75,67.45,-57.5,0.0,0.0,0.0,-76.91,15.09,175.14,-46.0,-10.5,-3.1
2022-11-14,02:38:44.797890,104.18,67.56,-57.3,0.0,0.0,0.0,-77.84,15.35,174.57,-48.1,-9.3,-3.4000000000000004
2022-11-14,02:38:44.812647,104.63,67.73,-56.94,-0.7000000000000001,1.0999999999999999,0.1,-79.08,15.03,173.94,-49.2,-13.5,-7.5
2022-11-14,02:38:44.912641,105.07,68.31,-56.68,-2.5,3.9,0.0,-82.15,13.1,172.43,-50.2,-23.5,-16.5
2022-11-14,02:38:45.012688,106.54,68.92,-56.25,-3.8,9.5,-1.7000000000000002,-89.79,7.76,168.82,-49.3,-37.9,-36.0
2022-11-14,02:38:45.112649,109.08,69.94,-55.5,0.0,0.0,0.0,-98.98,1.36,167.74,-46.300000000000004,-46.1,-44.5
2022-11-14,02:38:45.434654,112.2,70.84,-55.53,1.5,-5.3,1.4000000000000001,-108.97,-3.66,167.92,-57.4,-40.2,-59.599999999999994
2022-11-14,02:38:45.439783,113.34,70.42,-57.03,4.2,-16.8,4.7,-119.9,-11.96,168.37,-68.60000000000001,-21.0,-47.199999999999996
2022-11-14,02:38:45.443733,112.14,69.59,-58.19,7.199999999999999,-23.799999999999997,5.3,-126.55,-19.99,168.39,-78.8,-4.7,-21.6
2022-11-14,02:38:45.512615,111.15,69.33,-58.13,0.0,0.0,0.0,-128.2,-21.96,167.4,-78.4,0.4,3.5000000000000004
2022-11-14,02:38:45.612608,110.85,69.01,-58.3,0.0,0.0,0.0,-125.47,-20.6,166.11,-81.0,3.5999999999999996,20.200000000000003
2022-11-14,02:38:45.712670,110.53,68.72,-58.52,0.0,-2.0,0.2,-117.33,-14.19,163.43,-85.9,9.5,53.6
2022-11-14,02:38:45.994713,109.91,68.88,-58.22,0.0,0.0,0.0,-103.63,-1.13,161.98,-97.8,27.3,64.9
2022-11-14,02:38:45.998276,109.22,68.69,-57.85,0.5,2.0,0.4,-92.53,10.57,163.65,-107.1,35.0,42.1
2022-11-14,02:38:46.012640,108.76,67.67,-58.08,-0.8999999999999999,5.3,0.2,-85.02,17.31,166.49,-108.80000000000001,30.4,22.400000000000002
2022-11-14,02:38:46.112625,108.89,66.77,-58.72,-2.8000000000000003,8.5,0.6,-79.83,21.74,169.71,-110.9,25.900000000000002,13.200000000000001
2022-11-14,02:38:46.212593,109.62,66.19,-59.2,0.0,-0.1,0.0,-73.62,26.85,173.86,-119.9,31.8,19.0
2022-11-14,02:38:46.312626,110.55,65.91,-59.36,1.7000000000000002,-4.1000000000000005,0.3,-59.18,36.3,-177.63,-135.0,44.0,14.299999999999999
2022-11-14,02:38:46.636490,110.38,65.46,-58.97,0.0,0.0,0.0,-41.96,43.71,-167.17,-137.9,44.5,-1.0
2022-11-14,02:38:46.641447,110.23,65.32,-59.33,0.0,0.0,0.0,-23.6,48.02,-154.29,-137.7,41.8,-11.1
2022-11-14,02:38:46.645512,109.78,65.36,-59.79,0.0,0.0,0.0,-7.28,48.92,-141.56,-134.3,35.0,-13.100000000000001
2022-11-14,02:38:46.712624,108.23,65.22,-60.15,-2.4,2.7,1.0,3.19,48.88,-133.13,-128.0,24.4,-11.4
2022-11-14,02:38:46.812626,107.31,65.53,-60.47,-6.0,8.5,2.0,5.77,48.87,-131.52,-111.5,5.8999999999999995,4.2
2022-11-14,02:38:46.912610,107.24,66.04,-60.67,0.0,0.0,0.0,-2.19,48.51,-137.29,-96.2,-10.8,16.3
2022-11-14,02:38:47.195129,107.92,66.08,-60.45,0.8,0.0,-0.2,-21.91,45.77,-151.92,-81.0,-30.4,15.2
2022-11-14,02:38:47.198724,109.0,65.92,-60.01,2.1,-1.2,1.7999999999999998,-45.78,37.16,-167.38,-79.2,-35.099999999999994,-1.0
2022-11-14,02:38:47.212643,109.1,66.36,-59.28,0.0,0.1,0.0,-61.78,27.59,-174.98,-93.4,-28.4,-14.399999999999999
2022-11-14,02:38:47.312634,109.75,67.64,-57.98,1.4000000000000001,-0.2,-1.0999999999999999,-70.62,22.17,-177.52,-108.1,-14.099999999999998,-9.6
2022-11-14,02:38:47.412641,109.99,68.88,-57.31,3.2,-5.3,-1.5,-74.99,19.79,-177.87,-117.5,-5.3,-9.2
2022-11-14,02:38:47.512634,110.44,69.34,-56.84,6.0,-8.3,-0.8999999999999999,-77.81,18.35,-178.28,-130.29999999999998,4.3999999999999995,-5.800000000000001
2022-11-14,02:38:47.835458,110.14,69.09,-57.01,0.0,0.0,0.0,-79.97,17.82,-179.29,-139.79999999999998,11.799999999999999,-5.7
2022-11-14,02:38:47.840501,110.14,69.04,-57.53,0.0,0.0,0.0,-81.42,17.85,179.92,-147.3,21.0,-1.6
2022-11-14,02:38:47.844421,109.9,68.79,-58.11,-1.0,0.6,0.3,-81.65,18.19,179.4,-152.7,27.700000000000003,1.7000000000000002
2022-11-14,02:38:47.912598,109.62,68.66,-58.82,0.0,0.0,0.0,-81.2,18.54,179.32,-155.5,30.8,1.5
2022-11-14,02:38:48.012665,109.43,68.63,-59.41,-1.5,1.6,-0.2,-80.8,18.82,179.27,-158.9,32.2,0.8
2022-11-14,02:38:48.112588,109.61,68.38,-59.97,0.0,0.0,0.0,-80.32,18.73,179.3,-162.7,33.5,0.7000000000000001
2022-11-14,02:38:48.394521,109.68,68.11,-60.33,0.0,0.0,0.0,-79.93,18.76,179.08,-166.1,33.4,-0.1
2022-11-14,02:38:48.398027,109.91,67.98,-60.47,0.1,-0.6,0.1,-80.01,18.67,178.67,0.0,0.0,0.0
2022-11-14,02:38:48.412625,110.09,67.85,-60.27,0.0,0.0,0.0,-80.2,18.59,178.4,-0.4,0.2,0.0
2022-11-14,02:38:48.512529,110.13,67.76,-59.98,0.0,0.0,0.0,-80.46,18.51,178.04,-2.7,1.3,0.0
2022-11-14,02:38:48.612547,110.12,67.72,-59.74,0.0,0.0,0.0,-80.75,18.5,177.55,0.0,0.0,0.0
2022-11-14,02:38:48.712560,110.11,67.68,-59.58,0.0,0.0,0.0,-81.03,18.47,177.15,0.0,0.1,0.0
2022-11-14,02:38:49.033918,110.13,67.61,-59.71,0.0,0.0,0.0,-81.14,18.38,176.98,0.0,0.0,0.0
2022-11-14,02:38:49.038981,110.2,67.42,-60.34,0.0,0.0,0.0,-81.23,18.16,176.7,-1.2,0.3,-0.1
2022-11-14,02:38:49.042832,110.27,67.18,-60.67,0.3,-3.8,0.4,-81.15,18.05,175.95,0.0,0.0,0.0
2022-11-14,02:38:49.112585,110.24,66.99,-60.06,1.7000000000000002,-2.8000000000000003,0.5,-81.28,17.65,175.5,-0.6,0.5,0.1
2022-11-14,02:38:49.212527,110.18,66.98,-60.07,0.0,0.0,0.0,-81.33,17.7,175.26,0.0,0.0,0.0
2022-11-14,02:38:49.312526,110.34,66.92,-60.14,0.0,0.0,0.0,-81.18,17.81,174.81,0.0,0.0,0.0
2022-11-14,02:38:49.593319,110.31,66.85,-60.47,0.0,0.0,0.0,-81.19,17.82,174.29,0.0,0.0,0.0
2022-11-14,02:38:49.596852,110.11,66.87,-60.57,-0.6,-0.7000000000000001,1.2,-81.34,17.67,173.68,0.0,0.0,0.0
2022-11-14,02:38:49.612635,109.13,66.96,-62.0,-5.3,1.9,1.7000000000000002,-81.88,17.33,172.76,-3.3000000000000003,-1.4000000000000001,-0.8999999999999999
2022-11-14,02:38:49.712578,109.12,66.87,-64.83,-9.700000000000001,6.6000000000000005,1.4000000000000001,-82.63,17.04,170.98,-6.4,-5.0,-1.0
2022-11-14,02:38:49.812578,109.84,67.39,-66.77,0.0,0.0,0.0,-83.31,16.54,169.07,-9.6,-8.7,-0.4
2022-11-14,02:38:49.912590,110.81,69.09,-67.9,0.5,4.5,-0.2,-84.47,15.76,167.01,-15.1,-9.1,-1.0999999999999999
2022-11-14,02:38:50.234051,110.37,68.73,-73.14,-2.1999999999999997,2.9000000000000004,4.9,-86.72,14.96,160.33,-39.4,-10.0,-6.4
2022-11-14,02:38:50.238811,107.44,67.02,-79.7,-6.3,6.6000000000000005,0.7000000000000001,-90.15,10.78,139.03,-71.6,0.6,-12.7
2022-11-14,02:38:50.242858,108.44,65.41,-87.15,0.0,15.8,-10.5,-93.27,3.95,115.42,-72.89999999999999,-2.7,-20.9
2022-11-14,02:38:50.312601,115.02,67.23,-92.65,11.5,20.9,-19.7,-96.29,-0.53,101.86,-77.5,-22.2,-26.700000000000003
2022-11-14,02:38:50.412605,124.97,72.12,-93.58,28.199999999999996,21.7,-11.5,-99.04,-3.88,94.89,-90.4,-35.3,-42.4
2022-11-14,02:38:50.512614,133.59,76.71,-95.37,46.2,18.3,2.1,-101.32,-7.58,90.0,-84.39999999999999,-30.2,-56.99999999999999
2022-11-14,02:38:50.793758,145.45,82.31,-95.54,58.9,11.600000000000001,8.799999999999999,-102.87,-10.96,87.22,-72.3,-17.7,-70.19999999999999
2022-11-14,02:38:50.797340,-114.71,86.93,-5.32,68.30000000000001,-1.7999999999999998,14.399999999999999,-104.26,-14.52,86.32,-61.3,2.8000000000000003,-65.2
2022-11-14,02:38:50.812581,-71.7,79.04,30.24,63.0,-20.0,15.1,-105.11,-16.63,84.77,-47.599999999999994,20.200000000000003,-54.50000000000001
2022-11-14,02:38:50.912564,-71.08,71.94,26.84,42.199999999999996,-29.9,8.6,-105.64,-18.32,82.84,-34.1,27.400000000000002,-40.400000000000006
2022-11-14,02:38:51.012573,-72.4,69.82,24.12,26.0,-34.1,2.3,-106.5,-19.96,81.87,-20.7,31.1,-20.3
2022-11-14,02:38:51.112627,-72.51,70.68,23.69,25.8,-34.699999999999996,-0.3,-107.79,-20.22,81.77,-10.2,34.1,-6.0
2022-11-14,02:38:51.437047,-73.69,71.05,22.4,30.599999999999998,-36.5,1.9,-108.66,-19.49,81.54,-3.6999999999999997,35.8,-3.0
2022-11-14,02:38:51.442410,-75.24,71.55,21.14,22.1,-36.5,1.4000000000000001,-109.51,-19.02,81.39,1.4000000000000001,37.2,7.1
2022-11-14,02:38:51.446457,-82.47,72.3,19.03,-8.0,-39.2,-10.299999999999999,-110.28,-17.98,81.62,6.6000000000000005,37.7,43.7
2022-11-14,02:38:51.512646,-90.67,76.78,18.62,-52.5,-57.599999999999994,-13.600000000000001,-110.03,-14.51,82.76,19.7,36.1,78.8
2022-11-14,02:38:51.612674,-171.7,89.02,-56.15,-75.5,-93.60000000000001,0.3,-108.29,-11.68,84.87,36.9,34.5,85.9
2022-11-14,02:38:51.712678,98.1,74.53,-138.7,-54.800000000000004,-131.9,18.0,-106.54,-8.25,89.5,55.900000000000006,20.200000000000003,81.0
2022-11-14,02:38:51.999313,99.01,62.38,-129.01,-4.3999999999999995,-152.2,22.3,-104.91,0.4,101.96,78.8,10.100000000000001,68.89999999999999
2022-11-14,02:38:52.002848,100.0,55.59,-118.33,56.599999999999994,-150.89999999999998,15.4,-101.33,8.6,119.25,95.89999999999999,19.1,56.3
2022-11-14,02:38:52.012551,103.9,52.46,-106.36,104.0,-144.4,6.800000000000001,-95.7,13.29,136.61,100.1,33.900000000000006,42.6
2022-11-14,02:38:52.112622,110.99,49.65,-91.9,136.60000000000002,-139.6,3.3000000000000003,-90.83,14.75,151.0,92.0,40.2,26.6
2022-11-14,02:38:52.212643,117.28,46.13,-74.97,160.0,-142.9,8.1,-86.89,15.37,160.51,80.80000000000001,34.4,16.3
2022-11-14,02:38:52.312655,124.73,40.59,-56.24,169.2,-142.1,12.6,-83.55,15.66,167.86,72.39999999999999,25.8,10.8
2022-11-14,02:38:52.637786,127.39,34.85,-43.51,145.4,-118.30000000000001,21.2,-81.9,15.46,173.34,55.800000000000004,27.200000000000003,7.6
2022-11-14,02:38:52.643074,137.13,30.4,-39.24,106.89999999999999,-113.3,15.0,-81.91,14.7,177.45,44.1,33.900000000000006,13.0
2022-11-14,02:38:52.647048,132.43,29.0,-31.81,109.3,-90.5,-2.7,-81.17,15.26,-177.99,40.6,32.7,5.5
2022-11-14,02:38:52.712622,132.71,28.91,-24.4,107.2,-90.8,-11.200000000000001,-81.59,15.42,-174.37,36.8,30.4,0.0
2022-11-14,02:38:52.812631,129.23,33.35,-19.28,90.4,-110.60000000000001,-13.600000000000001,-82.02,15.22,-171.31,30.8,28.000000000000004,2.3
2022-11-14,02:38:52.912654,123.32,42.98,-18.67,68.30000000000001,-119.19999999999999,-6.1,-81.21,15.96,-168.32,35.0,22.7,11.700000000000001
2022-11-14,02:38:53.196307,118.34,54.64,-21.17,49.6,-104.3,-8.4,-81.43,15.68,-165.91,38.4,23.400000000000002,19.2
2022-11-14,02:38:53.199809,115.88,67.01,-21.81,46.300000000000004,-82.19999999999999,3.5000000000000004,-81.26,16.37,-164.34,50.7,31.4,12.4
2022-11-14,02:38:53.212608,114.35,74.56,-21.57,58.3,-68.30000000000001,4.6,-83.26,14.46,-162.95,56.89999999999999,45.4,3.5000000000000004
2022-11-14,02:38:53.312573,113.83,79.5,-25.97,78.8,-56.10000000000001,8.799999999999999,-83.6,12.56,-161.79,60.199999999999996,55.900000000000006,-0.7000000000000001
2022-11-14,02:38:53.412579,108.58,82.67,-35.92,106.3,-50.3,12.0,-84.57,10.87,-161.92,71.5,68.7,-7.000000000000001
2022-11-14,02:38:53.512602,95.39,84.14,-52.96,132.7,-50.9,16.5,-84.96,9.15,-162.66,90.9,82.39999999999999,-8.9
2022-11-14,02:38:53.835588,67.57,85.32,-82.84,143.70000000000002,-43.0,37.8,-85.3,6.38,-163.37,113.1,94.19999999999999,-11.0
2022-11-14,02:38:53.840678,-12.76,86.01,-165.42,102.60000000000001,-63.7,40.9,-85.64,3.31,-163.97,127.0,97.2,-8.0
2022-11-14,02:38:53.844590,-35.07,79.75,173.53,96.89999999999999,-70.8,35.699999999999996,-86.58,-1.25,-164.49,106.89999999999999,102.0,-17.4
2022-11-14,02:38:53.912594,-37.71,75.78,172.35,89.2,-70.8,25.5,-87.42,-5.76,-164.79,73.3,104.4,-22.900000000000002
2022-11-14,02:38:54.012600,-38.79,72.32,172.72,83.39999999999999,-75.4,19.5,-88.27,-9.37,-165.71,39.800000000000004,108.0,-12.3
2022-11-14,02:38:54.112587,-39.93,69.83,172.63,77.9,-73.8,13.8,-88.19,-10.91,-166.81,18.0,112.7,-5.4
2022-11-14,02:38:54.393926,-41.41,68.41,171.89,76.0,-76.9,9.3,-88.05,-11.97,-167.81,5.5,115.9,-7.6
2022-11-14,02:38:54.397559,-42.62,68.16,171.92,-0.4,0.7000000000000001,0.8999999999999999,-88.73,-13.07,-168.26,-7.3,119.39999999999999,-5.3
2022-11-14,02:38:54.412600,-42.18,67.75,171.9,0.1,0.0,0.0,-89.58,-13.78,-168.88,-17.599999999999998,124.70000000000002,1.0
2022-11-14,02:38:54.512542,-41.8,67.6,172.21,0.0,0.0,0.0,-90.15,-13.98,-169.34,-21.6,131.4,5.4
2022-11-14,02:38:54.612588,-43.11,67.28,171.65,-0.1,2.0,1.4000000000000001,-90.28,-14.03,-169.71,-23.7,135.3,2.3
2022-11-14,02:38:54.712593,-42.18,67.21,172.24,3.8,-3.1,0.6,-90.74,-14.35,-170.06,-25.5,138.5,2.0
2022-11-14,02:38:55.034887,-42.36,67.04,172.17,4.2,-0.3,2.1,-91.03,-14.44,-170.66,0.0,0.0,0.0
2022-11-14,02:38:55.040144,-39.17,66.97,173.01,1.0999999999999999,-3.2,-0.4,-91.42,-14.8,-171.24,-0.6,1.4000000000000001,1.5
2022-11-14,02:38:55.044014,-38.02,67.17,173.94,0.0,0.0,0.0,-91.46,-14.87,-171.72,-2.4,3.9,3.8
2022-11-14,02:38:55.114216,-37.89,67.15,174.13,-0.1,-0.1,0.7000000000000001,-91.36,-14.85,-172.3,-0.1,0.4,-0.2
2022-11-14,02:38:55.212580,-36.93,66.96,174.8,0.8,-3.0,1.6,-91.48,-14.88,-172.77,0.0,0.0,0.0
2022-11-14,02:38:55.312605,-36.74,66.85,175.24,2.3,-5.7,-0.4,-91.56,-14.88,-173.45,-0.8999999999999999,2.7,0.2
2022-11-14,02:38:55.596770,-38.08,66.87,175.05,0.1,0.8,0.8,-91.54,-15.11,-173.8,0.0,0.0,0.0
2022-11-14,02:38:55.600394,-38.08,66.88,175.17,0.5,-0.5,-0.2,-91.83,-15.27,-173.64,-1.2,0.4,1.0999999999999999
2022-11-14,02:38:55.612580,-38.58,67.02,175.19,0.0,0.0,0.0,-91.89,-15.34,-173.77,0.0,0.0,0.0
2022-11-14,02:38:55.713790,-38.84,66.99,174.92,0.0,0.0,0.0,-91.78,-15.32,-173.96,0.0,0.0,0.0
2022-11-14,02:38:55.812558,-38.86,67.05,175.01,0.0,0.0,0.0,-91.93,-15.28,-174.12,0.0,0.0,0.0
2022-11-14,02:38:55.912503,-38.88,67.06,174.96,0.0,0.0,0.0,-92.09,-15.32,-174.49,0.0,0.2,0.0
2022-11-14,02:38:56.236257,-38.73,67.11,175.1,0.0,0.0,0.0,-92.28,-15.33,-174.74,0.0,0.0,0.0
2022-11-14,02:38:56.241322,-38.29,67.2,175.33,0.0,0.0,0.0,-92.21,-15.32,-174.95,0.0,0.0,0.0
2022-11-14,02:38:56.245304,-37.88,67.26,175.61,0.0,0.0,0.0,-92.06,-15.22,-175.17,0.0,0.0,0.0
2022-11-14,02:38:56.312509,-37.43,67.31,175.92,0.0,0.0,0.0,-92.01,-15.07,-175.38,0.0,0.0,0.0
2022-11-14,02:38:56.412489,-37.28,67.36,176.15,0.0,0.0,0.0,-91.96,-15.01,-175.57,0.0,0.0,0.0
2022-11-14,02:38:56.512493,-37.33,67.35,176.26,0.0,0.0,0.0,-92.02,-14.97,-175.61,0.0,0.0,0.0
2022-11-14,02:38:56.793074,-37.04,67.3,176.51,0.0,0.0,0.0,-92.05,-14.94,-175.63,0.0,0.0,0.0
2022-11-14,02:38:56.796664,-37.34,67.25,176.58,0.0,0.0,0.0,-91.99,-15.0,-175.65,0.0,0.0,0.0
2022-11-14,02:38:56.812477,-37.64,67.21,176.56,0.0,0.0,0.0,-92.0,-15.12,-175.64,0.0,0.0,0.0
2022-11-14,02:38:56.912481,-37.81,67.17,176.52,0.0,0.0,0.0,-92.18,-15.25,-175.57,0.0,0.0,0.0
2022-11-14,02:38:57.012498,-38.0,67.16,176.42,0.0,0.0,0.0,-92.25,-15.31,-175.57,0.0,0.0,0.0
2022-11-14,02:38:57.112507,-38.48,67.13,176.14,0.0,0.3,0.3,-92.33,-15.36,-175.52,0.0,0.0,0.0
2022-11-14,02:38:57.433551,-38.23,67.09,176.12,0.0,0.0,0.0,-92.61,-15.5,-175.3,-0.3,0.0,0.2
2022-11-14,02:38:57.438549,-37.52,67.14,176.4,0.2,-0.3,-0.3,-92.64,-15.5,-175.43,0.0,0.0,0.0
2022-11-14,02:38:57.442489,-37.55,67.24,176.41,0.0,0.0,0.0,-92.49,-15.56,-175.83,0.0,0.0,0.0
2022-11-14,02:38:57.512489,-37.67,67.27,176.27,0.0,0.0,0.0,-92.55,-15.5,-176.01,0.0,0.0,0.0
2022-11-14,02:38:57.612485,-37.6,67.31,176.33,0.0,0.0,0.0,-92.49,-15.36,-175.99,0.0,0.0,0.0
2022-11-14,02:38:57.712559,-37.6,67.36,176.6,0.0,0.0,0.0,-92.63,-15.24,-175.95,0.0,0.0,0.0
2022-11-14,02:38:57.993527,-37.44,67.38,176.78,0.0,0.0,0.0,-92.84,-15.23,-175.98,-0.4,1.2,0.8999999999999999
2022-11-14,02:38:57.997173,-37.92,67.39,176.77,-0.1,0.3,0.2,-92.83,-15.09,-175.83,0.0,0.0,0.0
2022-11-14,02:38:58.012508,-37.83,67.33,176.79,0.0,0.0,0.0,-92.77,-15.01,-175.7,0.0,0.0,0.0
2022-11-14,02:38:58.112463,-37.8,67.34,176.89,0.0,0.0,0.0,-92.58,-14.95,-175.67,0.0,0.0,0.0
2022-11-14,02:38:58.212484,-37.95,67.32,176.76,0.0,0.0,0.0,-92.37,-14.84,-175.71,0.0,0.0,0.0
2022-11-14,02:38:58.312494,-37.78,67.33,176.8,0.0,0.0,0.0,-92.24,-14.57,-175.79,0.0,0.0,0.0
2022-11-14,02:38:58.632882,-37.73,67.33,176.86,0.0,0.0,0.0,-92.22,-14.51,-176.02,0.0,0.0,0.0
